Accident_Date,Accident_Time,ID,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Stop,Traffic_Calming,Traffic_Signal,Day_or_Night
2022-01-27,19:50:00,A-731743,3,33.41082,-111.995598,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 152 40th St.,S 40th St,Phoenix,Maricopa,AZ,85040,US,US/Mountain,KPHX,61.0,61.0,24.0,28.98,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-01-15,18:18:00,A-5323355,2,33.305357,-111.919873,33.305351,-111.918634,0.072,Incident on W CHANDLER BLVD near N DESERT BREEZE BL W Expect delays.,N Desert Breeze Blvd,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,63.0,63.0,30.0,28.83,10.0,CALM,0.0,,Cloudy,False,False,True,False,False,False,False,False,False,True,Night
2022-07-06,06:38:00,A-573911,2,33.459133,-112.371994,,,0.0,Left lane blocked due to crash on I-10 Eastbound after Exit 127 Bullard Ave.,I-10,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,81.0,81.0,20.0,28.87,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-29,12:34:00,A-729819,2,33.410458,-111.891159,,,0.0,Right lane blocked due to accident on AZ-101-LOOP Southbound near Exit 53 / Airpot.,AZ-101-LOOP,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,69.0,69.0,13.0,28.91,10.0,ENE,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-06-20,17:03:00,A-588100,3,33.46241,-112.47821,,,0.0,Right lane blocked due to crash on I-10 Westbound at Exit 121 / 195th Ave.,I-10 W,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,100.0,100.0,4.0,28.73,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-02,17:50:00,A-724772,2,33.596443,-111.891525,,,0.0,Lane blocked due to accident on AZ-101-LOOP Southbound near Exit 40 Cactus Rd.,E Cactus Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,56.0,56.0,11.0,28.16,10.0,E,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-04-11,14:29:00,A-4464779,2,33.509325,-112.204782,33.510071,-112.203102,0.11,Slow traffic from N 68th Dr to W Pasadena Ave due to accident., W Camelback Rd,Glendale,Maricopa,AZ,85303,US,US/Mountain,KGEU,82.0,82.0,19.0,28.57,10.0,SW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-25,18:33:00,A-5202811,2,33.406091,-111.969168,33.411096,-111.979933,0.711,Crash blocking the HOV lane on I-10 Westbound near SR-143 Northbound (MP 154),I-10 W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,101.0,101.0,10.0,28.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Night
2022-08-09,15:50:00,A-541567,2,33.385658,-111.885132,,,0.0,Left lane blocked due to crash on US-60 Eastbound near Exit 177 Dobson Rd.,US-60,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,95.0,95.0,33.0,28.68,10.0,NNW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-26,15:57:00,A-5014138,2,33.360993,-112.441432,33.360903,-112.441429,0.006,Incident on S 182ND DR near SAN GABRIEL DR Expect delays.,S 182nd Dr,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,95.0,95.0,6.0,28.77,10.0,VAR,6.0,,Mostly Cloudy,False,False,True,False,False,False,False,True,False,False,Day
2022-07-13,15:55:00,A-567319,2,33.291931,-112.031944,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Westbound before Exit 58 24th St.,Congressman Ed Pastor Fwy,Phoenix,Maricopa,AZ,85048,US,US/Mountain,KPHX,111.0,111.0,14.0,28.59,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-12,18:12:00,A-4344160,2,33.461458,-112.076658,33.461832,-112.053254,1.349,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 7th Ave/Exit 144 (I-10) to 16th St/Exit 146 (I-10) due to accident.,Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,67.0,67.0,16.0,28.99,10.0,W,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-05-17,04:53:00,A-620153,3,33.462093,-112.049942,,,0.0,Left lane blocked due to crash on I-10 Westbound at Exit 146 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,77.0,77.0,17.0,28.59,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-21,17:33:00,A-5065413,2,33.66885781272092,-112.106992,33.66885781272092,-112.126442,1.118,Stationary traffic on Loop 101 W - AZ-101 Loop W from 19th Ave/Exit 24 (Pima Fwy/AZ-101) to I-17/Exit 23 (Pima Fwy/Agua Fria Fwy/AZ-101) due to accident.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,87.0,87.0,10.0,28.19,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-03-11,15:35:00,A-5050096,2,33.640622,-112.009159,33.640535,-112.009159,0.006,Incident on N 34TH WAY near E BELL RD Expect delays.,E Bell Rd,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,68.0,68.0,7.0,28.53,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,True,False,False,Day
2022-06-10,04:25:00,A-4613622,2,33.53536500000001,-112.112273,33.538539,-112.112267,0.219,Crash blocking the exit ramp on I-17 Northbound near Glendale Ave (206),Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,92.0,92.0,21.0,28.59,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Night
2022-01-27,09:38:00,A-4976809,2,33.496137,-112.135833,33.494939,-112.134395,0.117,Slow traffic on US-60 E from Camelback Rd/43rd Ave (Grand Ave/US-60) to Indian School Rd (Grand Ave/US-60) due to accident., W Grand Ave,Phoenix,Maricopa,AZ,85019,US,US/Mountain,KGEU,52.0,52.0,34.0,29.02,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-11,16:01:00,A-3947309,2,33.282712,-111.82684,33.282907,-111.784061,2.471,Stationary traffic on Santan Fwy E - AZ-202 Loop E from AZ-87/Arizona Ave (AZ-202 Loop/Santan Fwy) to Gilbert Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202-LOOP,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,86.0,86.0,17.0,28.39,10.0,SW,21.0,,Fair / Windy,False,False,False,False,False,False,False,False,False,False,Day
2022-12-28,11:34:00,A-5074120,2,33.473035100000004,-112.4256384,33.4617151,-112.4125984,1.085,Incident on I-10 FRONTAGE RD WB near AZ-303 FRONTAGE RD Left shoulder closed.,Bob Stump Memorial Pkwy,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,54.0,54.0,100.0,28.73,5.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-06,06:20:00,A-660272,2,33.462776,-112.166298,,,0.0,Crash on I-10 Eastbound at Exit 139 51st Ave.,I-10,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,64.0,64.0,39.0,28.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-13,05:44:00,A-651662,2,33.495521999999994,-112.112961,,,0.0,Crash on I-17 Southbound at Exit 202 / Indian School Road.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,54.0,54.0,12.0,28.79,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-10-12,10:20:00,A-3829714,2,33.46161962,-112.146517,33.46220962,-112.129277,0.995,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 43rd Ave/Exit 140 (I-10) to 35th Ave/Exit 141 (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,78.0,78.0,37.0,28.84,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-12,01:32:00,A-5119521,2,33.37775,-112.072632,33.377747,-112.072166,0.027,Incident on W BASELINE RD near S CENTRAL AVE Expect delays., E Baseline Rd,Phoenix,Maricopa,AZ,85042,US,US/Mountain,KPHX,51.0,51.0,46.0,28.79,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,Night
2022-04-21,09:27:00,A-4847159,2,33.66898655875364,-112.0569742,33.669896558753635,-112.0382342,1.079,Crash on the right shoulder on 101-LOOP Eastbound near Hayden-Rhodes Aqueduct (27),AZ-101-LOOP,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,76.0,76.0,18.0,28.31,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-29,00:41:00,A-5172767,2,33.416952,-111.978137,33.419174,-111.978075,0.154,Crash on the on ramp on SR-143 Northbound near Salt River (MP 1),AZ-143 N,Phoenix,Maricopa,AZ,85040,US,US/Mountain,KPHX,52.0,52.0,89.0,28.75,10.0,E,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,Night
2022-11-14,14:45:00,A-3796228,2,33.466815999999994,-111.888493,33.451397,-111.890539,1.072,Slow traffic on Loop 101 S - Pima Fwy S - AZ-101 Loop S from Thomas Rd/Exit 48 (Pima Fwy/AZ-101) to McKellips Rd/Exit 50 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop S,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,65.0,65.0,22.0,28.86,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-23,21:39:00,A-3805443,2,33.685502,-112.410559,33.68528,-112.410269,0.023,Road closed due to a crash on US-60 Eastbound near N 163rd Ave (138), W Grand Ave,Surprise,Maricopa,AZ,85387,US,US/Mountain,KLUF,100.0,100.0,26.0,28.61,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-12-19,10:42:00,A-4621571,2,33.427545,-112.052445,33.427238,-112.047713,0.274,Incident on I-17 SB near 16TH ST Drive with caution.,I-17 N,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,53.0,53.0,48.0,29.04,10.0,SSE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-11-13,02:46:00,A-3806749,2,33.462596000000005,-112.1604,33.462712,-112.162203,0.104,Crash blocking the exit ramp on I-10 Westbound near 202-LOOP HOV Southbound (MP 140),I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,44.0,44.0,70.0,28.78,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-04,12:09:00,A-5333877,2,33.692587,-112.419602,33.686734,-112.412123,0.59,Stationary traffic on US-60 E from W Happy Valley Rd (Phoenix-Wickenburg Hwy/Grand Ave/US-60) to AZ-303 (Grand Ave/US-60) due to accident., Grand Ave,Surprise,Maricopa,AZ,85387,US,US/Mountain,KLUF,76.0,76.0,25.0,28.68,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-03,06:04:00,A-756954,2,33.387459,-111.648247,,,1.4099999666213991,Entry ramp to AZ-202-LOOP Northbound from US-60 Eastbound lane blocked due to accident.,AZ-202-LOOP,Mesa,Maricopa,AZ,85209,US,US/Mountain,KIWA,34.0,34.0,75.0,28.7,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-05-05,08:27:00,A-4808434,2,33.5821,-112.092615,33.582094,-112.094562,0.112,Incident on PEORIA AVE near HOUSE 1600 Expect delays., W Peoria Ave,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,76.0,76.0,14.0,28.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,True,False,False,Day
2022-01-21,06:54:00,A-5034967,2,33.596504,-112.117008,33.562846,-112.116196,2.326,Stationary traffic on Black Canyon Fwy S - I-17 S from Thunderbird Rd/Exit 210 (I-17) to Dunlap Ave/Exit 207 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,45.0,45.0,42.0,28.43,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-08-01,20:01:00,A-3984665,2,33.494864,-112.08231,33.494869,-112.082553,0.014,Incident on W INDIAN SCHOOL RD near HOUSE 600 Expect delays., W Indian School Rd,Phoenix,Maricopa,AZ,85013,US,US/Mountain,KPHX,101.0,101.0,29.0,28.64,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,True,False,False,Night
2022-12-15,21:28:00,A-5064434,2,33.414821,-111.92464,33.414825,-111.92518,0.031,Incident on E APACHE BLVD near HOUSE 900 Expect delays., E Apache Blvd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,47.0,47.0,63.0,28.9,10.0,CALM,0.0,0.0,Mostly Cloudy,True,False,True,False,False,False,True,False,False,False,Night
2022-03-21,19:54:00,A-4380090,2,33.588724,-112.132953,33.589143,-112.133091,0.03,Incident on N 35TH AVE near W CHOLLA ST Drive with caution., N 34th Dr,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,71.0,71.0,8.0,28.21,10.0,W,21.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,Night
2022-05-11,16:23:00,A-4894828,2,33.487190000000005,-112.186416,33.487790999999994,-112.186411,0.042,Incident on N 59TH AVE near W OSBORN RD Drive with caution.,N 59th Ave,Phoenix,Maricopa,AZ,85031,US,US/Mountain,KGEU,84.0,84.0,9.0,28.74,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-31,07:37:00,A-4658454,2,33.484790000000004,-112.263747,33.502015,-112.267599,1.211,Slow traffic on AZ-101 Loop N - Agua Fria Fwy N - Loop 101 N from Thomas Rd/Exit 3 (Agua Fria Fwy/AZ-101) to Camelback Rd/Exit 5 (Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop N,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,42.0,38.0,56.0,28.93,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-28,15:04:00,A-4863982,2,33.462083,-112.116983,33.461553,-112.283529,9.6,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from I-17/Exit 143 (I-10) to 107th Ave/Exit 132 (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,91.0,91.0,6.0,28.56,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-12-02,09:37:00,A-4710393,2,33.643446000000004,-112.356318,33.649937,-112.364604,0.654,Stationary traffic on US-60 W from Bell Rd (Grand Ave/US-60) to Reems Rd/Meeker Blvd (Grand Ave/US-60) due to accident., W Grand Ave,Surprise,Maricopa,AZ,85378,US,US/Mountain,KGEU,55.0,55.0,61.0,28.97,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-30,11:04:00,A-5252098,2,33.565622,-112.28982,33.565967,-112.289821,0.024,Incident on N 107TH AVE near W OLIVE AVE Expect delays., N 107th Ave,Peoria,Maricopa,AZ,85345,US,US/Mountain,KGEU,80.0,80.0,13.0,28.7,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-10-15,18:18:00,A-5372044,2,33.638014,-112.237849,33.631562,-112.240021,0.463,Crash blocking the exit ramp on 101-LOOP Southbound near Skunk Creek (MP 14),AZ-101 Loop S,Peoria,Maricopa,AZ,85382,US,US/Mountain,KGEU,70.0,70.0,78.0,28.63,10.0,N,12.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,True,Night
2022-02-09,18:39:00,A-4613903,2,33.45988154395361,-111.8894541,33.456451543953605,-111.8898741,0.238,Incident on AZ-101 LOOP SB near AZ-202 LOOP Right shoulder closed.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,74.0,74.0,9.0,28.73,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-11-14,17:44:00,A-4846839,2,33.582003,-112.128614,33.581856,-112.128611,0.01,Incident on N 32ND LN near W PEORIA AVE Expect delays.,N 32nd Dr,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,59.0,59.0,28.0,28.43,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,True,False,False,Night
2022-04-08,11:46:00,A-4951577,2,33.701631,-111.925301,33.698707,-111.924527,0.207,Stationary traffic from E Los Portones Dr to N Miller Rd due to accident., N Scottsdale Rd,Scottsdale,Maricopa,AZ,85255,US,US/Mountain,KSDL,87.0,87.0,4.0,28.36,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-02,17:21:00,A-4171200,2,33.452576,-111.969609,33.435779,-111.946581,1.763,Stationary traffic on AZ-202 Loop E - Red Mountain Fwy E from 52nd St/Exit 4 (AZ-202 Loop/Red Mountain Fwy) to N Center Pkwy/Exit 6 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop E,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,85.0,85.0,9.0,28.72,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-05-03,16:52:00,A-4566589,2,33.424398,-112.024388,33.398549,-111.967618,3.73,Slow traffic on Maricopa Fwy E - US-60 E - I-10 E - Pearl Harbor Memorial Hwy from 24th St/Exit 150B (I-10) to US-60/Exit 154 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,91.0,91.0,9.0,28.52,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-23,11:25:00,A-640020,2,33.421496999999995,-111.890343,,,0.0,Right lane blocked due to crash on AZ-101-LOOP Northbound after Exit 52 Price Rd.,S Price Rd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,72.0,72.0,18.0,28.75,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-05-05,07:47:00,A-627482,1,33.472961,-111.987053,,,0.0,Crash on 44th St at Oak St.,E Oak St,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,72.0,72.0,17.0,28.74,10.0,E,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-09-05,17:56:00,A-4716447,2,33.635304999999995,-112.030783,33.635871,-112.030785,0.039,Incident on N CAVE CREEK RD near E GRANDVIEW RD Expect delays., N Cave Creek Rd,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,106.0,106.0,14.0,28.1,10.0,SSW,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-10-11,13:56:00,A-4971505,2,33.537024,-112.269876,33.536051,-112.270298,0.071,Crash on the right shoulder on 101-LOOP Westbound near Maryland Ave (MP 7),AZ-101-LOOP,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,90.0,90.0,27.0,28.75,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,Day
2022-09-02,15:44:00,A-4897007,2,33.427096,-111.891271,33.403008,-111.891291,1.664,Slow traffic on Price Fwy S - Loop 101 S - AZ-101 Loop S from AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) to Broadway Rd/Exit 53 (Price Fwy/AZ-101) due to accident.,AZ-101 Loop S,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,107.0,107.0,22.0,28.56,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-02,16:46:00,A-691144,2,33.522822999999995,-112.269096,,,0.0,HOV lane blocked due to crash on AZ-101-LOOP Eastbound at Exit 6 Cardinals Way.,W Bethany Home Rd,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,83.0,83.0,9.0,28.75,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-21,06:37:00,A-669947,2,33.46257,-112.165825,,,0.0,Left hand shoulder blocked due to crash on I-10 Eastbound after 51st Ave.,I-10,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,55.0,55.0,21.0,28.7,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-03,10:06:00,A-4351211,2,33.30529,-111.993946,33.305289,-111.994081,0.008,Incident on CHANDLER BL near HOUSE 4100 Expect delays., E Chandler Blvd,Phoenix,Maricopa,AZ,85048,US,US/Mountain,KPHX,47.0,47.0,16.0,28.98,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-05-03,14:03:00,A-4978636,2,33.553165,-112.109874,33.553063,-112.112412,0.146,Stationary traffic from N 23rd Ave to I-17 S due to accident., W Northern Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,85.0,,14.0,28.17,10.0,,,0.0,Fair,True,False,False,False,False,False,False,True,False,False,Day
2022-01-25,09:21:00,A-5060878,2,33.64377379401377,-112.1152103,33.64897379401377,-112.1148103,0.36,Stationary traffic on I-17 N - Black Canyon Fwy N from Bell Rd/Exit 212 (I-17) to Union Hills Dr/Exit 214 (I-17) due to accident.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,49.0,49.0,64.0,28.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-05,17:10:00,A-660453,2,33.581669,-112.116867,,,0.0,Crash on I-17 Northbound at Exit 208 / Black Canyon Hwy.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,89.0,89.0,16.0,28.15,10.0,WSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-03-10,11:51:00,A-681694,2,33.576675,-111.889603,,,0.0,Right lane blocked due to crash on AZ-101-LOOP Southbound at Exit 41 / Shea Blvd.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,64.0,64.0,17.0,28.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-05,10:53:00,A-4234256,2,33.635787,-112.004323,33.631946,-112.004563,0.266,Crash blocking the right lane on SR-51 Southbound near Greenway Rd (MP 13),AZ-51,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,91.0,91.0,43.0,28.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-06-21,17:42:00,A-586708,2,33.494083,-112.26442,,,0.0,Multiple lane blocked due to crash on AZ-101-LOOP Southbound near Indian School Rd.,W Indian School Rd,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,105.0,105.0,7.0,28.65,10.0,W,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-01-26,06:45:00,A-734466,2,33.482079,-112.118103,,,0.0,Accident on 27th Ave at Thomas Rd.,US-60 E,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,46.0,46.0,50.0,28.9,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-02-15,12:34:00,A-3922873,2,33.464115,-112.109167,33.444264000000004,-112.108286,1.3730000000000002,Stationary traffic on Black Canyon Fwy S - US-60 E - I-17 S from Thomas Rd/Exit 201 (I-17) to Grant St/Exit 199A (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,73.0,73.0,10.0,28.57,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-18,17:47:00,A-743216,3,33.412384,-112.010803,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 151 32nd St.,I-10 W,Phoenix,Maricopa,AZ,85040,US,US/Mountain,KPHX,67.0,67.0,28.0,28.75,10.0,NNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Night
2022-11-09,15:30:00,A-5171326,2,33.464267,-112.340856,33.464269,-112.341035,0.01,Dysart Rd FROM: McDowell Rd TO: McDowell Rd - Incident - BLOCKED: Dysart Rd/McDowell Rd the intersection is BLOCKED due to a crash. Please avoid the area. #avondale #phxtraffic,W McDowell Rd,Avondale,Maricopa,AZ,85392,US,US/Mountain,KGEU,63.0,63.0,68.0,28.79,10.0,S,8.0,0.0,Light Drizzle,False,False,True,False,False,False,False,False,False,True,Day
2022-04-09,21:00:00,A-4068718,2,33.461190461952874,-112.2880518,33.46131046195287,-112.2795518,0.49,Incident on I-10 EB near 99TH AVE Road closed. Take alternate route.,I-10,Avondale,Maricopa,AZ,85392,US,US/Mountain,KGEU,82.0,82.0,11.0,28.49,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-14,09:56:00,A-3853056,2,33.343024,-111.893237,33.343029,-111.892985,0.015,Incident on E CONFERENCE DR near S PRICE RD Expect delays.,E Conference Dr,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,63.0,63.0,,28.66,10.0,CALM,0.0,,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-11-10,15:25:00,A-4608416,2,33.668999,-112.070424,33.668456,-112.179856,6.292999999999998,Stationary traffic on Pima Fwy W - Loop 101 W - AZ-101 Loop W - Agua Fria Fwy W from Cave Creek Rd/N 28th St/Exit 28 (Pima Fwy/AZ-101) to 59th Ave/Exit 19 (Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,66.0,66.0,29.0,28.35,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-07-27,17:56:00,A-4850882,2,33.46249,-112.136888,33.461726,-112.11734,1.128,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 43rd Ave/Exit 140 (I-10) to 27th Ave/Exit 142 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,93.0,93.0,38.0,28.64,10.0,N,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-01-27,08:48:00,A-4009509,2,33.38606,-111.849189,33.385888,-111.880276,1.794,Slow traffic on Superstition Fwy W - US-60 W from AZ-87/Country Club Dr/Exit 179 (US-60) to AZ-101/Exit 176 (US-60) due to accident.,Superstition Fwy W,Mesa,Maricopa,AZ,85210,US,US/Mountain,KFFZ,48.0,48.0,42.0,28.97,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
